PSGC,PRVDIS_PSGC,REG_PSGC,SMC_NAME,PRVDIS_NAME,REG_NAME,CITY_CLASS,INCOME_CLASS,LONGITUDE,LATITUDE
041006000,041000000,040000000,BAUAN,BATANGAS,REGION IV-A (CALABARZON),,1st,120.970178812,13.801342141
041007000,041000000,040000000,CALACA,BATANGAS,REGION IV-A (CALABARZON),,1st,120.822845656,13.977270597
041008000,041000000,040000000,CALATAGAN,BATANGAS,REGION IV-A (CALABARZON),,2nd,120.658484125,13.863534329
041009000,041000000,040000000,CUENCA,BATANGAS,REGION IV-A (CALABARZON),,4th,121.052966939,13.905950144
041010000,041000000,040000000,IBAAN,BATANGAS,REGION IV-A (CALABARZON),,2nd,121.14031203,13.819041224
041011000,041000000,040000000,LAUREL,BATANGAS,REGION IV-A (CALABARZON),,3rd,120.906223174,14.051094491
041012000,041000000,040000000,LEMERY,BATANGAS,REGION IV-A (CALABARZON),,1st,120.884241513,13.954751981
041013000,041000000,040000000,LIAN,BATANGAS,REGION IV-A (CALABARZON),,3rd,120.648924706,13.993470752
041014000,041000000,040000000,CITY OF LIPA,BATANGAS,REGION IV-A (CALABARZON),CC,1st,121.170665369,13.939654106
041015000,041000000,040000000,LOBO,BATANGAS,REGION IV-A (CALABARZON),,3rd,121.262563952,13.665517552
041016000,041000000,040000000,MABINI,BATANGAS,REGION IV-A (CALABARZON),,1st,120.913378133,13.729877143
041017000,041000000,040000000,MALVAR,BATANGAS,REGION IV-A (CALABARZON),,2nd,121.148959158,14.032961269
041018000,041000000,040000000,MATAASNAKAHOY,BATANGAS,REGION IV-A (CALABARZON),,4th,121.102555607,13.975826846
041019000,041000000,040000000,NASUGBU,BATANGAS,REGION IV-A (CALABARZON),,1st,120.688056886,14.118888745
041020000,041000000,040000000,PADRE GARCIA,BATANGAS,REGION IV-A (CALABARZON),,2nd,121.239636547,13.874246564
041021000,041000000,040000000,ROSARIO,BATANGAS,REGION IV-A (CALABARZON),,1st,121.270398309,13.804535742
041022000,041000000,040000000,SAN JOSE,BATANGAS,REGION IV-A (CALABARZON),,1st,121.089766479,13.878274735
041023000,041000000,040000000,SAN JUAN,BATANGAS,REGION IV-A (CALABARZON),,1st,121.390415691,13.757530412
041024000,041000000,040000000,SAN LUIS,BATANGAS,REGION IV-A (CALABARZON),,4th,120.944499902,13.835396105
041025000,041000000,040000000,SAN NICOLAS,BATANGAS,REGION IV-A (CALABARZON),,5th,120.986300349,13.999900508
041026000,041000000,040000000,SAN PASCUAL,BATANGAS,REGION IV-A (CALABARZON),,1st,121.031450065,13.817577861
041027000,041000000,040000000,SANTA TERESITA,BATANGAS,REGION IV-A (CALABARZON),,5th,120.971847629,13.877693576
041028000,041000000,040000000,CITY OF STO. TOMAS,BATANGAS,REGION IV-A (CALABARZON),CC,1st (as Mun),121.183432833,14.07566209
041029000,041000000,040000000,TAAL,BATANGAS,REGION IV-A (CALABARZON),,3rd,120.937520341,13.886701783
041030000,041000000,040000000,TALISAY,BATANGAS,REGION IV-A (CALABARZON),,3rd,121.017150344,14.110173105
041031000,041000000,040000000,CITY OF TANAUAN,BATANGAS,REGION IV-A (CALABARZON),CC,2nd,121.098777167,14.09442147
041032000,041000000,040000000,TAYSAN,BATANGAS,REGION IV-A (CALABARZON),,2nd,121.22300633,13.753219402
041033000,041000000,040000000,TINGLOY,BATANGAS,REGION IV-A (CALABARZON),,5th,120.892783254,13.647226949
041034000,041000000,040000000,TUY,BATANGAS,REGION IV-A (CALABARZON),,3rd,120.739280227,14.028260341
042101000,042100000,040000000,ALFONSO,CAVITE,REGION IV-A (CALABARZON),,1st,120.840540253,14.118452302
042102000,042100000,040000000,AMADEO,CAVITE,REGION IV-A (CALABARZON),,4th,120.928956499,14.178273244
042103000,042100000,040000000,CITY OF BACOOR,CAVITE,REGION IV-A (CALABARZON),CC,1st (as Mun),120.971871394,14.415147763
042104000,042100000,040000000,CARMONA,CAVITE,REGION IV-A (CALABARZON),,1st,121.037541042,14.302109526
042105000,042100000,040000000,CITY OF CAVITE,CAVITE,REGION IV-A (CALABARZON),CC,4th,120.897841577,14.48051654
042106000,042100000,040000000,CITY OF DASMARIÑAS,CAVITE,REGION IV-A (CALABARZON),CC,1st (as Mun),120.96462358,14.31335516
042107000,042100000,040000000,GENERAL EMILIO AGUINALDO,CAVITE,REGION IV-A (CALABARZON),,5th,120.801385131,14.179409319
042108000,042100000,040000000,CITY OF GENERAL TRIAS,CAVITE,REGION IV-A (CALABARZON),CC,1st (as Mun),120.900798874,14.322366053
042109000,042100000,040000000,CITY OF IMUS,CAVITE,REGION IV-A (CALABARZON),CC,3rd,120.935140417,14.396486973
042110000,042100000,040000000,INDANG,CAVITE,REGION IV-A (CALABARZON),,1st,120.87054649,14.191356902
042111000,042100000,040000000,KAWIT,CAVITE,REGION IV-A (CALABARZON),,1st,120.904141572,14.437126969
042112000,042100000,040000000,MAGALLANES,CAVITE,REGION IV-A (CALABARZON),,4th,120.748744061,14.162290427
042113000,042100000,040000000,MARAGONDON,CAVITE,REGION IV-A (CALABARZON),,3rd,120.72784098,14.231012028
042114000,042100000,040000000,MENDEZ (MENDEZ-NUÑEZ),CAVITE,REGION IV-A (CALABARZON),,4th,120.898428511,14.130374232
042115000,042100000,040000000,NAIC,CAVITE,REGION IV-A (CALABARZON),,1st,120.794711591,14.292915686
042116000,042100000,040000000,NOVELETA,CAVITE,REGION IV-A (CALABARZON),,3rd,120.880665786,14.43555094
042117000,042100000,040000000,ROSARIO,CAVITE,REGION IV-A (CALABARZON),,1st,120.863444181,14.413609787
042118000,042100000,040000000,SILANG,CAVITE,REGION IV-A (CALABARZON),,1st,120.987748046,14.214590486
042119000,042100000,040000000,CITY OF TAGAYTAY,CAVITE,REGION IV-A (CALABARZON),CC,2nd,120.954954947,14.116106269
042120000,042100000,040000000,TANZA,CAVITE,REGION IV-A (CALABARZON),,1st,120.837048026,14.348105697
042121000,042100000,040000000,TERNATE,CAVITE,REGION IV-A (CALABARZON),,4th,120.674188805,14.263556236
042122000,042100000,040000000,CITY OF TRECE MARTIRES (Capital),CAVITE,REGION IV-A (CALABARZON),CC,4th,120.869438916,14.276308953
042123000,042100000,040000000,GEN. MARIANO ALVAREZ,CAVITE,REGION IV-A (CALABARZON),,1st,121.014468812,14.310160367
043401000,043400000,040000000,ALAMINOS,LAGUNA,REGION IV-A (CALABARZON),,3rd,121.247267542,14.043153576
043402000,043400000,040000000,BAY,LAGUNA,REGION IV-A (CALABARZON),,2nd,121.261154051,14.144616029
043403000,043400000,040000000,CITY OF BIÑAN,LAGUNA,REGION IV-A (CALABARZON),CC,1st (as Mun),121.069209469,14.307132102
043404000,043400000,040000000,CITY OF CABUYAO,LAGUNA,REGION IV-A (CALABARZON),CC,1st (as Mun),121.111409152,14.239051723
043405000,043400000,040000000,CITY OF CALAMBA,LAGUNA,REGION IV-A (CALABARZON),CC,1st,121.120289858,14.187196214
043406000,043400000,040000000,CALAUAN,LAGUNA,REGION IV-A (CALABARZON),,2nd,121.296802136,14.133049197
043407000,043400000,040000000,CAVINTI,LAGUNA,REGION IV-A (CALABARZON),,3rd,121.55283891,14.246481799
043408000,043400000,040000000,FAMY,LAGUNA,REGION IV-A (CALABARZON),,5th,121.474238386,14.48130383
043409000,043400000,040000000,KALAYAAN,LAGUNA,REGION IV-A (CALABARZON),,3rd,121.531973736,14.333052937
043410000,043400000,040000000,LILIW,LAGUNA,REGION IV-A (CALABARZON),,4th,121.43647576,14.141623785
043411000,043400000,040000000,LOS BAÑOS,LAGUNA,REGION IV-A (CALABARZON),,1st,121.224400011,14.153231501
043412000,043400000,040000000,LUISIANA,LAGUNA,REGION IV-A (CALABARZON),,4th,121.527825112,14.188165159
043413000,043400000,040000000,LUMBAN,LAGUNA,REGION IV-A (CALABARZON),,3rd,121.471518219,14.30027284
043414000,043400000,040000000,MABITAC,LAGUNA,REGION IV-A (CALABARZON),,5th,121.402168472,14.429777987
043415000,043400000,040000000,MAGDALENA,LAGUNA,REGION IV-A (CALABARZON),,4th,121.435923157,14.206692559
043416000,043400000,040000000,MAJAYJAY,LAGUNA,REGION IV-A (CALABARZON),,4th,121.480359733,14.139264156
043417000,043400000,040000000,NAGCARLAN,LAGUNA,REGION IV-A (CALABARZON),,2nd,121.404430269,14.134177853
043418000,043400000,040000000,PAETE,LAGUNA,REGION IV-A (CALABARZON),,4th,121.53491161,14.3747238
043419000,043400000,040000000,PAGSANJAN,LAGUNA,REGION IV-A (CALABARZON),,3rd,121.448729496,14.252026543
043420000,043400000,040000000,PAKIL,LAGUNA,REGION IV-A (CALABARZON),,5th,121.511324327,14.400435254
043421000,043400000,040000000,PANGIL,LAGUNA,REGION IV-A (CALABARZON),,4th,121.49877508,14.426317307
043422000,043400000,040000000,PILA,LAGUNA,REGION IV-A (CALABARZON),,3rd,121.365279791,14.231018839
043423000,043400000,040000000,RIZAL,LAGUNA,REGION IV-A (CALABARZON),,5th,121.403372643,14.095158694
043424000,043400000,040000000,CITY OF SAN PABLO,LAGUNA,REGION IV-A (CALABARZON),CC,1st,121.330230155,14.050292459
043425000,043400000,040000000,CITY OF SAN PEDRO,LAGUNA,REGION IV-A (CALABARZON),CC,3rd,121.040351775,14.349179927
043426000,043400000,040000000,SANTA CRUZ (Capital),LAGUNA,REGION IV-A (CALABARZON),,1st,121.401625804,14.260649079
043427000,043400000,040000000,SANTA MARIA,LAGUNA,REGION IV-A (CALABARZON),,4th,121.426078643,14.510776357
043428000,043400000,040000000,CITY OF SANTA ROSA,LAGUNA,REGION IV-A (CALABARZON),CC,1st,121.091705526,14.271948274
043429000,043400000,040000000,SINILOAN,LAGUNA,REGION IV-A (CALABARZON),,2nd,121.494755762,14.476970978
043430000,043400000,040000000,VICTORIA,LAGUNA,REGION IV-A (CALABARZON),,4th,121.334222823,14.205309978
045601000,045600000,040000000,AGDANGAN,QUEZON,REGION IV-A (CALABARZON),,5th,121.923819164,13.883835196
045602000,045600000,040000000,ALABAT,QUEZON,REGION IV-A (CALABARZON),,5th,122.028756525,14.118317566
045603000,045600000,040000000,ATIMONAN,QUEZON,REGION IV-A (CALABARZON),,1st,121.889153583,13.984974758
045605000,045600000,040000000,BUENAVISTA,QUEZON,REGION IV-A (CALABARZON),,4th,122.432359019,13.739647025
045606000,045600000,040000000,BURDEOS,QUEZON,REGION IV-A (CALABARZON),,4th,121.971049929,14.919993178
045607000,045600000,040000000,CALAUAG,QUEZON,REGION IV-A (CALABARZON),,1st,122.280057639,14.054401573
045608000,045600000,040000000,CANDELARIA,QUEZON,REGION IV-A (CALABARZON),,1st,121.427211598,13.935416231
045610000,045600000,040000000,CATANAUAN,QUEZON,REGION IV-A (CALABARZON),,1st,122.316308411,13.644005417
045615000,045600000,040000000,DOLORES,QUEZON,REGION IV-A (CALABARZON),,4th,121.406276617,14.013157815
045616000,045600000,040000000,GENERAL LUNA,QUEZON,REGION IV-A (CALABARZON),,4th,122.223937904,13.697002607
045617000,045600000,040000000,GENERAL NAKAR,QUEZON,REGION IV-A (CALABARZON),,1st,121.461893796,14.882151398
045618000,045600000,040000000,GUINAYANGAN,QUEZON,REGION IV-A (CALABARZON),,3rd,122.425932224,13.908204146
045619000,045600000,040000000,GUMACA,QUEZON,REGION IV-A (CALABARZON),,1st,122.123702213,13.876749881
045620000,045600000,040000000,INFANTA,QUEZON,REGION IV-A (CALABARZON),,1st,121.586317774,14.67550969
045621000,045600000,040000000,JOMALIG,QUEZON,REGION IV-A (CALABARZON),,5th,122.376378282,14.700505105
045622000,045600000,040000000,LOPEZ,QUEZON,REGION IV-A (CALABARZON),,1st,122.297188626,13.836637408
045623000,045600000,040000000,LUCBAN,QUEZON,REGION IV-A (CALABARZON),,2nd,121.569573133,14.110807466
045624000,045600000,040000000,CITY OF LUCENA (Capital),QUEZON,REGION IV-A (CALABARZON),HUC,2nd,121.615485988,13.936754374
045625000,045600000,040000000,MACALELON,QUEZON,REGION IV-A (CALABARZON),,4th,122.185791071,13.760243418
045627000,045600000,040000000,MAUBAN,QUEZON,REGION IV-A (CALABARZON),,1st,121.699886965,14.229601775
045628000,045600000,040000000,MULANAY,QUEZON,REGION IV-A (CALABARZON),,1st,122.457547379,13.525475408
045629000,045600000,040000000,PADRE BURGOS,QUEZON,REGION IV-A (CALABARZON),,4th,121.852237229,13.928901515
045630000,045600000,040000000,PAGBILAO,QUEZON,REGION IV-A (CALABARZON),,1st,121.723273796,13.991745496
045631000,045600000,040000000,PANUKULAN,QUEZON,REGION IV-A (CALABARZON),,4th,121.879853542,14.972520432
045632000,045600000,040000000,PATNANUNGAN,QUEZON,REGION IV-A (CALABARZON),,5th,122.186304297,14.794780495
045633000,045600000,040000000,PEREZ,QUEZON,REGION IV-A (CALABARZON),,5th,121.958405431,14.178149159
045634000,045600000,040000000,PITOGO,QUEZON,REGION IV-A (CALABARZON),,4th,122.091397765,13.809698123
045635000,045600000,040000000,PLARIDEL,QUEZON,REGION IV-A (CALABARZON),,5th,122.012980894,13.941277386
045636000,045600000,040000000,POLILLO,QUEZON,REGION IV-A (CALABARZON),,3rd,121.95197936,14.743810224
045637000,045600000,040000000,QUEZON,QUEZON,REGION IV-A (CALABARZON),,5th,122.123888742,14.055315288
045638000,045600000,040000000,REAL,QUEZON,REGION IV-A (CALABARZON),,1st,121.581135452,14.509987602
045639000,045600000,040000000,SAMPALOC,QUEZON,REGION IV-A (CALABARZON),,5th,121.633151045,14.183935016
045640000,045600000,040000000,SAN ANDRES,QUEZON,REGION IV-A (CALABARZON),,4th,122.642099958,13.34027324
045641000,045600000,040000000,SAN ANTONIO,QUEZON,REGION IV-A (CALABARZON),,4th,121.295132577,13.900504104
045642000,045600000,040000000,SAN FRANCISCO (AURORA),QUEZON,REGION IV-A (CALABARZON),,2nd,122.571775834,13.294848284
045644000,045600000,040000000,SAN NARCISO,QUEZON,REGION IV-A (CALABARZON),,3rd,122.533817956,13.555573903
045645000,045600000,040000000,SARIAYA,QUEZON,REGION IV-A (CALABARZON),,1st,121.501422518,13.928884228
045646000,045600000,040000000,TAGKAWAYAN,QUEZON,REGION IV-A (CALABARZON),,1st,122.53843226,14.027009343
045647000,045600000,040000000,CITY OF TAYABAS,QUEZON,REGION IV-A (CALABARZON),CC,6th,121.615361247,14.037057722
045648000,045600000,040000000,TIAONG,QUEZON,REGION IV-A (CALABARZON),,1st,121.334036752,13.939235902
045649000,045600000,040000000,UNISAN,QUEZON,REGION IV-A (CALABARZON),,4th,121.999805134,13.861296083
045801000,045800000,040000000,ANGONO,RIZAL,REGION IV-A (CALABARZON),,1st,121.169113713,14.539505638
045802000,045800000,040000000,CITY OF ANTIPOLO (Capital),RIZAL,REGION IV-A (CALABARZON),CC,1st,121.236305149,14.655886024
045803000,045800000,040000000,BARAS,RIZAL,REGION IV-A (CALABARZON),,4th,121.276977081,14.575060678
045804000,045800000,040000000,BINANGONAN,RIZAL,REGION IV-A (CALABARZON),,1st,121.194462964,14.491991199
045805000,045800000,040000000,CAINTA,RIZAL,REGION IV-A (CALABARZON),,1st,121.116839865,14.587371327
045806000,045800000,040000000,CARDONA,RIZAL,REGION IV-A (CALABARZON),,3rd,121.237817403,14.355216742
045807000,045800000,040000000,JALA-JALA,RIZAL,REGION IV-A (CALABARZON),,4th,121.336795873,14.339130004
045808000,045800000,040000000,RODRIGUEZ (MONTALBAN),RIZAL,REGION IV-A (CALABARZON),,1st,121.218482049,14.772719975
045809000,045800000,040000000,MORONG,RIZAL,REGION IV-A (CALABARZON),,2nd,121.238847073,14.533794271
045810000,045800000,040000000,PILILLA,RIZAL,REGION IV-A (CALABARZON),,1st,121.343301394,14.453881959
045811000,045800000,040000000,SAN MATEO,RIZAL,REGION IV-A (CALABARZON),,1st,121.161004605,14.682770644
045812000,045800000,040000000,TANAY,RIZAL,REGION IV-A (CALABARZON),,1st,121.359283638,14.603882248
045813000,045800000,040000000,TAYTAY,RIZAL,REGION IV-A (CALABARZON),,1st,121.134490228,14.555014374
045814000,045800000,040000000,TERESA,RIZAL,REGION IV-A (CALABARZON),,2nd,121.219446738,14.561144954
050501000,050500000,050000000,BACACAY,ALBAY,REGION V (BICOL REGION),,2nd,123.880050783,13.294482894
050502000,050500000,050000000,CAMALIG,ALBAY,REGION V (BICOL REGION),,1st,123.637692002,13.139944593
050503000,050500000,050000000,DARAGA (LOCSIN),ALBAY,REGION V (BICOL REGION),,1st,123.688865497,13.1148263
050504000,050500000,050000000,GUINOBATAN,ALBAY,REGION V (BICOL REGION),,1st,123.576805425,13.172744838
050505000,050500000,050000000,JOVELLAR,ALBAY,REGION V (BICOL REGION),,4th,123.582233004,13.049077854
050506000,050500000,050000000,CITY OF LEGAZPI (Capital),ALBAY,REGION V (BICOL REGION),CC,2nd,123.753177994,13.099338846
050507000,050500000,050000000,LIBON,ALBAY,REGION V (BICOL REGION),,1st,123.372573958,13.248668805
050508000,050500000,050000000,CITY OF LIGAO,ALBAY,REGION V (BICOL REGION),CC,4th,123.497204974,13.183730114
050509000,050500000,050000000,MALILIPOT,ALBAY,REGION V (BICOL REGION),,4th,123.726116344,13.300735966
050510000,050500000,050000000,MALINAO,ALBAY,REGION V (BICOL REGION),,3rd,123.651222314,13.383479673
050511000,050500000,050000000,MANITO,ALBAY,REGION V (BICOL REGION),,4th,123.878059491,13.085714797
050512000,050500000,050000000,OAS,ALBAY,REGION V (BICOL REGION),,1st,123.40345256,13.166591152
050513000,050500000,050000000,PIO DURAN,ALBAY,REGION V (BICOL REGION),,3rd,123.465504499,13.06264016
050514000,050500000,050000000,POLANGUI,ALBAY,REGION V (BICOL REGION),,1st,123.496998776,13.324230523
050515000,050500000,050000000,RAPU-RAPU,ALBAY,REGION V (BICOL REGION),,3rd,123.99821509,13.255617123
050516000,050500000,050000000,SANTO DOMINGO (LIBOG),ALBAY,REGION V (BICOL REGION),,4th,123.75918682,13.243747163
050517000,050500000,050000000,CITY OF TABACO,ALBAY,REGION V (BICOL REGION),CC,4th,123.670091853,13.323440123
050518000,050500000,050000000,TIWI,ALBAY,REGION V (BICOL REGION),,1st,123.615667064,13.461921046
051601000,051600000,050000000,BASUD,CAMARINES NORTE,REGION V (BICOL REGION),,3rd,122.975225855,13.9895683
051602000,051600000,050000000,CAPALONGA,CAMARINES NORTE,REGION V (BICOL REGION),,3rd,122.494054537,14.268059833
051603000,051600000,050000000,DAET (Capital),CAMARINES NORTE,REGION V (BICOL REGION),,1st,122.948732906,14.106272847
051604000,051600000,050000000,SAN LORENZO RUIZ (IMELDA),CAMARINES NORTE,REGION V (BICOL REGION),,5th,122.875515899,14.01500909
051605000,051600000,050000000,JOSE PANGANIBAN,CAMARINES NORTE,REGION V (BICOL REGION),,2nd,122.654317131,14.262536463
051606000,051600000,050000000,LABO,CAMARINES NORTE,REGION V (BICOL REGION),,1st,122.690063977,14.135763804
051607000,051600000,050000000,MERCEDES,CAMARINES NORTE,REGION V (BICOL REGION),,2nd,123.054685562,13.929198245
051608000,051600000,050000000,PARACALE,CAMARINES NORTE,REGION V (BICOL REGION),,3rd,122.773683097,14.251529001
051609000,051600000,050000000,SAN VICENTE,CAMARINES NORTE,REGION V (BICOL REGION),,5th,122.861053543,14.080510242
051610000,051600000,050000000,SANTA ELENA,CAMARINES NORTE,REGION V (BICOL REGION),,3rd,122.386029157,14.150514942
051611000,051600000,050000000,TALISAY,CAMARINES NORTE,REGION V (BICOL REGION),,4th,122.927136666,14.140638553
051612000,051600000,050000000,VINZONS,CAMARINES NORTE,REGION V (BICOL REGION),,3rd,122.889886137,14.192025056
051701000,051700000,050000000,BAAO,CAMARINES SUR,REGION V (BICOL REGION),,3rd,123.366723029,13.481949632
051702000,051700000,050000000,BALATAN,CAMARINES SUR,REGION V (BICOL REGION),,4th,123.252520229,13.348241676
051703000,051700000,050000000,BATO,CAMARINES SUR,REGION V (BICOL REGION),,3rd,123.312911479,13.319980582
051704000,051700000,050000000,BOMBON,CAMARINES SUR,REGION V (BICOL REGION),,5th,123.206629484,13.683506271
051705000,051700000,050000000,BUHI,CAMARINES SUR,REGION V (BICOL REGION),,1st,123.518029727,13.429952366
051706000,051700000,050000000,BULA,CAMARINES SUR,REGION V (BICOL REGION),,2nd,123.261915364,13.455571231
051707000,051700000,050000000,CABUSAO,CAMARINES SUR,REGION V (BICOL REGION),,5th,123.07452272,13.741075618
051708000,051700000,050000000,CALABANGA,CAMARINES SUR,REGION V (BICOL REGION),,1st,123.269605665,13.709417529
051709000,051700000,050000000,CAMALIGAN,CAMARINES SUR,REGION V (BICOL REGION),,5th,123.159063759,13.623515503
051710000,051700000,050000000,CANAMAN,CAMARINES SUR,REGION V (BICOL REGION),,4th,123.132990389,13.644339731
051711000,051700000,050000000,CARAMOAN,CAMARINES SUR,REGION V (BICOL REGION),,2nd,123.832384418,13.784506606
051712000,051700000,050000000,DEL GALLEGO,CAMARINES SUR,REGION V (BICOL REGION),,4th,122.682130704,13.948772217
051713000,051700000,050000000,GAINZA,CAMARINES SUR,REGION V (BICOL REGION),,5th,123.133985282,13.602481807
051714000,051700000,050000000,GARCHITORENA,CAMARINES SUR,REGION V (BICOL REGION),,4th,123.642508911,13.846516984
051715000,051700000,050000000,GOA,CAMARINES SUR,REGION V (BICOL REGION),,2nd,123.432518495,13.730482139
051716000,051700000,050000000,CITY OF IRIGA,CAMARINES SUR,REGION V (BICOL REGION),CC,4th,123.437301765,13.451264737
051717000,051700000,050000000,LAGONOY,CAMARINES SUR,REGION V (BICOL REGION),,2nd,123.514800706,13.822341599
051718000,051700000,050000000,LIBMANAN,CAMARINES SUR,REGION V (BICOL REGION),,1st,122.978563035,13.664766483
051719000,051700000,050000000,LUPI,CAMARINES SUR,REGION V (BICOL REGION),,3rd,122.889706538,13.853200231
051720000,051700000,050000000,MAGARAO,CAMARINES SUR,REGION V (BICOL REGION),,4th,123.163119565,13.671895272
051721000,051700000,050000000,MILAOR,CAMARINES SUR,REGION V (BICOL REGION),,4th,123.193678852,13.59513134
051722000,051700000,050000000,MINALABAC,CAMARINES SUR,REGION V (BICOL REGION),,3rd,123.198142056,13.515328989
051723000,051700000,050000000,NABUA,CAMARINES SUR,REGION V (BICOL REGION),,1st,123.340548108,13.395535659
051724000,051700000,050000000,CITY OF NAGA,CAMARINES SUR,REGION V (BICOL REGION),ICC,2nd,123.258671563,13.643030596
051725000,051700000,050000000,OCAMPO,CAMARINES SUR,REGION V (BICOL REGION),,3rd,123.383371321,13.581036784
051726000,051700000,050000000,PAMPLONA,CAMARINES SUR,REGION V (BICOL REGION),,4th,123.075670655,13.58855021
051727000,051700000,050000000,PASACAO,CAMARINES SUR,REGION V (BICOL REGION),,3rd,122.992565949,13.555023371
051728000,051700000,050000000,PILI (Capital),CAMARINES SUR,REGION V (BICOL REGION),,1st,123.294867578,13.588523846
